tti;sch_eligible_ue_count;sch_active_ue_count;dl_rb_allocated_count;dl_rb_per_ue_avg;dl_bits_per_rb_avg;dl_capacity_bits_sum_tti;dl_transmitted_bits_sum_tti;dl_throughput_sum_kbps;dl_cqi_wb_avg_idx;dl_sinr_avg;buffer_size_sum_bytes;sch_total_time_us;pdcch_cce_total_count;pdcch_cce_allocated_count;pdcch_cce_utilization_pct;sch_priority_calc_time_us;sch_priority_sort_time_us;dl_prb_utilization_pct;sch_priority_list_size;sch_pdcch_blocked_count;sch_avg_priority_value;sch_eligible_to_active_ratio;sch_priority_min;sch_priority_max;sch_priority_std;dl_throughput_kbps_min;dl_throughput_kbps_max;dl_throughput_kbps_avg;dl_throughput_kbps_std;dl_cqi_wb_idx_min;dl_cqi_wb_idx_max;dl_cqi_wb_idx_avg;dl_cqi_wb_idx_std;dl_sinr_min;dl_sinr_max;dl_sinr_std;dl_rb_utilization_pct;dl_rb_wasted_count;dl_rb_idle_count;dl_spectral_efficiency_bps_hz;dl_spectral_efficiency_avg_ue;dl_spectral_efficiency_peak;dl_throughput_cv_pct;dl_cqi_cv_pct;dl_sinr_cv_pct;dl_rb_allocation_cv_pct;dl_spectral_efficiency_cv_pct;dl_fairness_jain_index;dl_throughput_variance;dl_throughput_std
4264;8;1;50;50,0;229,0;22900;22900;22900,0;11,88;20,36;2095544;13237,9;25;16;64,0;37,1;35,5;100,0;8;0;14,3996;12,5;12,0802;15,9622;1,1;22900,0;22900,0;22900,0;0,0;8,0;15,0;12,0;3,0;8,66;41,05;10,39;100,0;0;0;2,29;2,29;2,29;0,0;23,61;51,03;0,0;0,0;0,125;57357343750000,0;7573463,13
4265;8;1;50;50,0;279,0;27900;27900;27900,0;12,0;20,77;2096046;2068,8;25;16;64,0;31,0;33,5;100,0;8;0;14,8243;12,5;12,1044;19,1607;1,88;27900,0;27900,0;27900,0;0,0;8,0;15,0;12,0;3,0;9,41;40,32;9,88;100,0;0;0;2,79;2,79;2,79;0,0;22,05;47,57;0,0;0,0;0,125;85138593750000,0;9227057,7
4266;8;1;50;50,0;327,0;32700;32700;32700,0;12,38;20,93;2094917;9484,3;25;14;56,0;37,9;35,0;100,0;8;0;15,5293;12,5;12,1287;22,0566;2,65;32700,0;32700,0;32700,0;0,0;8,0;15,0;12,0;3,0;9,61;39,71;9,54;100,0;0;0;3,27;3,27;3,27;0,0;20,58;45,61;0,0;0,0;0,125;116953593750000,0;10814508,48
4267;8;1;50;50,0;279,0;27900;27900;27900,0;12,12;20,61;2095426;1790,7;25;16;64,0;36,0;35,9;100,0;8;0;15,0466;12,5;12,1529;18,4309;1,6;27900,0;27900,0;27900,0;0,0;8,0;15,0;12,0;3,0;9,85;39,01;9,4;100,0;0;0;2,79;2,79;2,79;0,0;21,6;45,6;0,0;0,0;0,125;85138593750000,0;9227057,7
4268;8;1;50;50,0;279,0;27900;27900;27900,0;11,75;19,74;2096345;5159,3;25;17;68,0;35,3;36,0;100,0;8;0;14,4829;12,5;10,3139;18,0401;2,17;27900,0;27900,0;27900,0;0,0;8,0;15,0;12,0;3,0;9,01;38,18;9,77;100,0;0;0;2,79;2,79;2,79;0,0;22,82;49,49;0,0;0,0;0,125;85138593750000,0;9227057,7
4269;8;1;50;50,0;279,0;27900;27900;27900,0;11,5;19,1;2095777;2382,9;25;21;84,0;41,4;36,8;100,0;8;0;13,9085;12,5;10,3345;17,7379;2,48;27900,0;27900,0;27900,0;0,0;6,0;15,0;12,0;3,0;4,12;37,24;10,47;100,0;0;0;2,79;2,79;2,79;0,0;26,8;54,82;0,0;0,0;0,125;85138593750000,0;9227057,7
4270;8;1;50;50,0;279,0;27900;27900;27900,0;11,5;19,31;2095550;2158,3;25;21;84,0;55,3;35,4;100,0;8;0;13,8103;12,5;6,5189;17,4459;3,1;27900,0;27900,0;27900,0;0,0;4,0;15,0;12,0;4,0;0,39;37,11;11,07;100,0;0;0;2,79;2,79;2,79;0,0;30,74;57,34;0,0;0,0;0,125;85138593750000,0;9227057,7
4271;8;1;50;50,0;279,0;27900;27900;27900,0;11,62;20,09;2094376;2882,7;25;21;84,0;65,1;72,3;100,0;8;0;13,9861;12,5;8,0343;17,1636;2,63;27900,0;27900,0;27900,0;0,0;5,0;15,0;12,0;3,0;2,65;37,54;10,72;100,0;0;0;2,79;2,79;2,79;0,0;28,18;53,36;0,0;0,0;0,125;85138593750000,0;9227057,7
4272;8;1;50;50,0;279,0;27900;27900;27900,0;12,0;20,71;2092906;1722,8;25;20;80,0;40,4;46,4;100,0;8;0;14,6233;12,5;10,4721;16,8906;1,77;27900,0;27900,0;27900,0;0,0;6,0;15,0;12,0;3,0;4,18;37,93;10,51;100,0;0;0;2,79;2,79;2,79;0,0;25,34;50,76;0,0;0,0;0,125;85138593750000,0;9227057,7
4273;8;1;50;50,0;279,0;27900;27900;27900,0;12,0;21,13;2096507;1912,6;25;20;80,0;36,0;34,1;100,0;8;0;14,3677;12,5;8,0665;16,6264;2,49;27900,0;27900,0;27900,0;0,0;5,0;15,0;12,0;3,0;3,2;38,43;10,82;100,0;0;0;2,79;2,79;2,79;0,0;27,95;51,2;0,0;0,0;0,125;85138593750000,0;9227057,7
4274;8;1;50;50,0;279,0;27900;27900;27900,0;12,0;21,13;2093258;1018,4;25;20;80,0;25,3;26,4;100,0;8;0;14,2193;12,5;6,5713;16,3706;2,97;27900,0;27900,0;27900,0;0,0;4,0;15,0;12,0;4,0;0,44;38,48;11,42;100,0;0;0;2,79;2,79;2,79;0,0;30,9;54,05;0,0;0,0;0,125;85138593750000,0;9227057,7
4275;8;1;50;50,0;279,0;27900;27900;27900,0;11,88;20,95;2092094;3978,5;25;20;80,0;41,8;37,4;100,0;8;0;13,9082;12,5;4,1482;16,1227;3,74;27900,0;27900,0;27900,0;0,0;3,0;15,0;12,0;4,0;-2,08;38,4;12,01;100,0;0;0;2,79;2,79;2,79;0,0;33,54;36,46;0,0;0,0;0,125;85138593750000,0;9227057,7
4276;8;1;50;50,0;380,0;38000;38000;38000,0;12,0;21,02;2091116;2148,8;25;19;76,0;43,3;39,6;100,0;8;0;14,0526;12,5;4,1565;15,9665;3,76;38000,0;38000,0;38000,0;0,0;3,0;15,0;12,0;4,0;-0,9;38,46;11,72;100,0;0;0;3,8;3,8;3,8;0,0;33,33;36,67;0,0;0,0;0,125;157937500000000,0;12567318,73
4277;8;1;50;50,0;279,0;27900;27900;27900,0;11,88;20,82;2094496;1579,8;25;19;76,0;33,7;32,0;100,0;8;0;14,2487;12,5;6,6109;15,9144;2,9;27900,0;27900,0;27900,0;0,0;4,0;15,0;12,0;4,0;0,42;38,29;11,32;100,0;0;0;2,79;2,79;2,79;0,0;30,2;54,37;0,0;0,0;0,125;85138593750000,0;9227057,7
4278;8;1;50;50,0;380,0;38000;38000;38000,0;11,88;20,85;2096366;984,6;25;20;80,0;20,7;22,5;100,0;8;0;14,2857;12,5;8,1476;15,7625;2,39;38000,0;38000,0;38000,0;0,0;5,0;15,0;12,0;3,0;2,65;38,41;10,84;100,0;0;0;3,8;3,8;3,8;0,0;27,75;51,98;0,0;0,0;0,125;157937500000000,0;12567318,73
4279;8;1;50;50,0;327,0;32700;32700;32700,0;12,38;21,68;2093712;1055,9;25;17;68,0;39,1;27,6;100,0;8;0;15,1321;12,5;10,6198;18,415;1,98;32700,0;32700,0;32700,0;0,0;6,0;15,0;12,0;3,0;5,68;38,45;10,12;100,0;0;0;3,27;3,27;3,27;0,0;24,22;46,7;0,0;0,0;0,125;116953593750000,0;10814508,48
4280;8;1;50;50,0;327,0;32700;32700;32700,0;12,62;22,46;2093565;3045,6;25;13;52,0;105,1;291,1;100,0;8;0;15,5077;12,5;13,3678;18,0998;1,21;32700,0;32700,0;32700,0;0,0;7,0;15,0;13,0;3,0;7,3;38,22;9,78;100,0;0;0;3,27;3,27;3,27;0,0;22,38;43,54;0,0;0,0;0,125;116953593750000,0;10814508,48
4281;8;1;50;50,0;327,0;32700;32700;32700,0;12,75;22,69;2091745;2276,3;25;13;52,0;43,1;38,3;100,0;8;0;15,5537;12,5;13,3946;17,7955;1,12;32700,0;32700,0;32700,0;0,0;7,0;15,0;13,0;3,0;7,95;37,84;9,62;100,0;0;0;3,27;3,27;3,27;0,0;22,44;42,4;0,0;0,0;0,125;116953593750000,0;10814508,48
4282;8;1;50;50,0;327,0;32700;32700;32700,0;12,88;22,55;2089993;1423,1;25;13;52,0;28,2;31,1;100,0;8;0;15,7774;12,5;15,2624;17,5016;0,69;32700,0;32700,0;32700,0;0,0;8,0;15,0;13,0;3,0;8,18;37,36;9,43;100,0;0;0;3,27;3,27;3,27;0,0;20,34;41,84;0,0;0,0;0,125;116953593750000,0;10814508,48
4283;8;1;50;50,0;327,0;32700;32700;32700,0;12,88;22,06;2089144;1995,0;25;13;52,0;45,8;37,6;100,0;8;0;15,7691;12,5;15,293;17,2175;0,6;32700,0;32700,0;32700,0;0,0;8,0;15,0;13,0;3,0;8,37;36,56;9,03;100,0;0;0;3,27;3,27;3,27;0,0;20,34;40,93;0,0;0,0;0,125;116953593750000,0;10814508,48
4284;8;1;50;50,0;327,0;32700;32700;32700,0;12,75;21,39;2090373;1124,3;25;13;52,0;21,5;23,2;100,0;8;0;15,7132;12,5;15,3236;16,9427;0,5;32700,0;32700,0;32700,0;0,0;8,0;15,0;13,0;3,0;8,44;37,11;8,93;100,0;0;0;3,27;3,27;3,27;0,0;19,9;41,76;0,0;0,0;0,125;116953593750000,0;10814508,48
4285;8;1;50;50,0;327,0;32700;32700;32700,0;12,0;20,16;2088396;1325,9;25;14;56,0;22,5;24,2;100,0;8;0;14,7899;12,5;10,6708;16,6768;1,76;32700,0;32700,0;32700,0;0,0;7,0;15,0;12,0;3,0;7,62;38,03;9,59;100,0;0;0;3,27;3,27;3,27;0,0;23,2;47,58;0,0;0,0;0,125;116953593750000,0;10814508,48
4286;8;1;50;50,0;380,0;38000;38000;38000,0;11,62;19,83;2087444;1259,4;25;20;80,0;29,9;34,3;100,0;8;0;14,0898;12,5;10,6921;15,7523;2,0;38000,0;38000,0;38000,0;0,0;6,0;15,0;12,0;3,0;4,96;38,77;10,01;100,0;0;0;3,8;3,8;3,8;0,0;25,78;50,5;0,0;0,0;0,125;157937500000000,0;12567318,73
4287;8;1;50;50,0;492,0;49200;49200;49200,0;11,75;19,52;2091095;3271,4;25;20;80,0;57,7;50,7;100,0;8;0;14,0378;12,5;8,2957;15,5773;2,4;49200,0;49200,0;49200,0;0,0;5,0;15,0;12,0;3,0;1,86;39,45;10,56;100,0;0;0;4,92;4,92;4,92;0,0;28,15;54,11;0,0;0,0;0,125;264757500000000,0;16271370,56
4288;8;1;50;50,0;380,0;38000;38000;38000,0;11,62;19,4;2089907;5011,7;25;21;84,0;846,2;62,4;100,0;8;0;13,8798;12,5;8,3123;15,5544;2,33;38000,0;38000,0;38000,0;0,0;5,0;15,0;12,0;3,0;2,0;39,88;10,54;100,0;0;0;3,8;3,8;3,8;0,0;28,18;54,34;0,0;0,0;0,125;157937500000000,0;12567318,73
4289;8;1;50;50,0;492,0;49200;49200;49200,0;11,75;19,46;2091091;1392,4;25;17;68,0;25,3;28,7;100,0;8;0;14,3181;12,5;10,7565;15,5535;1,51;49200,0;49200,0;49200,0;0,0;7,0;15,0;12,0;3,0;5,92;40,31;10,08;100,0;0;0;4,92;4,92;4,92;0,0;24,35;51,77;0,0;0,0;0,125;264757500000000,0;16271370,56
4290;8;1;50;50,0;229,0;22900;22900;22900,0;12,0;20,02;2089228;2745,5;25;17;68,0;30,6;35,1;100,0;8;0;14,7676;12,5;12,7253;15,5378;0,95;22900,0;22900,0;22900,0;0,0;8,0;15,0;12,0;3,0;8,14;40,45;9,71;100,0;0;0;2,29;2,29;2,29;0,0;21,65;48,5;0,0;0,0;0,125;57357343750000,0;7573463,13
4291;8;1;50;50,0;492,0;49200;49200;49200,0;12,12;20,5;2094994;936,7;25;16;64,0;23,1;28,7;100,0;8;0;14,9183;12,5;12,7508;15,5398;0,92;49200,0;49200,0;49200,0;0,0;8,0;15,0;12,0;3,0;8,61;40,46;9,8;100,0;0;0;4,92;4,92;4,92;0,0;21,6;47,81;0,0;0,0;0,125;264757500000000,0;16271370,56
4292;8;1;50;50,0;480,0;48000;48000;48000,0;12,0;20,94;2094579;1804,8;25;16;64,0;95,2;63,8;100,0;8;0;14,4709;12,5;12,7764;15,8845;1,12;48000,0;48000,0;48000,0;0,0;7,0;15,0;12,0;3,0;7,66;40,11;10,17;100,0;0;0;4,8;4,8;4,8;0,0;24,65;48,57;0,0;0,0;0,125;252000000000000,0;15874507,87
4293;8;1;50;50,0;480,0;48000;48000;48000,0;11,88;21,09;2095838;949,2;25;16;64,0;22,9;23,4;100,0;8;0;14,2436;12,5;11,0164;15,6515;1,5;48000,0;48000,0;48000,0;0,0;7,0;15,0;12,0;3,0;7,77;39,6;10,33;100,0;0;0;4,8;4,8;4,8;0,0;25,42;49,0;0,0;0,0;0,125;252000000000000,0;15874507,87
4294;8;1;50;50,0;492,0;49200;49200;49200,0;11,88;21,32;2092964;4655,2;25;16;64,0;72,2;127,4;100,0;8;0;14,4192;12,5;11,0385;15,5389;1,47;49200,0;49200,0;49200,0;0,0;8,0;15,0;12,0;3,0;10,04;39,14;10,22;100,0;0;0;4,92;4,92;4,92;0,0;23,23;47,96;0,0;0,0;0,125;264757500000000,0;16271370,56
4295;8;1;50;50,0;279,0;27900;27900;27900,0;11,88;21,18;2095425;2351,3;25;17;68,0;101,4;102,9;100,0;8;0;14,6888;12,5;11,0606;18,8091;2,07;27900,0;27900,0;27900,0;0,0;9,0;15,0;12,0;3,0;11,6;38,37;10,32;100,0;0;0;2,79;2,79;2,79;0,0;21,65;48,74;0,0;0,0;0,125;85138593750000,0;9227057,7
4296;8;1;50;50,0;327,0;32700;32700;32700,0;11,62;20,43;2095894;950,3;25;17;68,0;19,4;21,7;100,0;8;0;14,4648;12,5;9,002;21,6593;3,48;32700,0;32700,0;32700,0;0,0;9,0;15,0;12,0;3,0;10,36;37,54;10,95;100,0;0;0;3,27;3,27;3,27;0,0;22,73;53,58;0,0;0,0;0,125;116953593750000,0;10814508,48
4297;8;1;50;50,0;279,0;27900;27900;27900,0;11,62;20,85;2096298;1127,1;25;19;76,0;22,0;24,4;100,0;8;0;14,2063;12,5;11,1049;18,1059;2,26;27900,0;27900,0;27900,0;0,0;9,0;15,0;12,0;3,0;11,42;36,23;10,6;100,0;0;0;2,79;2,79;2,79;0,0;23,14;50,86;0,0;0,0;0,125;85138593750000,0;9227057,7
4298;8;1;50;50,0;492,0;49200;49200;49200,0;11,62;20,78;2095480;1759,8;25;19;76,0;36,3;34,3;100,0;8;0;13,9918;12,5;11,1272;15,5778;1,66;49200,0;49200,0;49200,0;0,0;8,0;15,0;12,0;3,0;8,39;35,33;10,82;100,0;0;0;4,92;4,92;4,92;0,0;24,31;52,09;0,0;0,0;0,125;264757500000000,0;16271370,56
4299;8;1;50;50,0;492,0;49200;49200;49200,0;11,25;20,18;2091865;1914,0;25;23;92,0;33,9;32,9;100,0;8;0;13,1409;12,5;7,8636;15,5331;2,56;49200,0;49200,0;49200,0;0,0;5,0;15,0;11,0;3,0;3,52;34,76;11,62;100,0;0;0;4,92;4,92;4,92;0,0;30,39;57,61;0,0;0,0;0,125;264757500000000,0;16271370,56
4300;8;1;50;50,0;492,0;49200;49200;49200,0;10,88;19,02;2092534;903,0;25;23;92,0;19,7;22,9;100,0;8;0;12,4558;12,5;4,0358;15,4703;3,59;49200,0;49200,0;49200,0;0,0;3,0;15,0;11,0;4,0;-2,51;34,5;12,86;100,0;0;0;4,92;4,92;4,92;0,0;35,74;48,15;0,0;0,0;0,125;264757500000000,0;16271370,56
4301;8;1;50;50,0;492,0;49200;49200;49200,0;10,88;18,89;2094694;1642,1;25;23;92,0;96,3;45,8;100,0;8;0;12,5303;12,5;6,4188;15,4156;2,98;49200,0;49200,0;49200,0;0,0;4,0;15,0;11,0;4,0;0,04;34,45;12,43;100,0;0;0;4,92;4,92;4,92;0,0;33,61;65,81;0,0;0,0;0,125;264757500000000,0;16271370,56
4302;8;1;50;50,0;492,0;49200;49200;49200,0;11,0;19,34;2090034;3073,2;25;23;92,0;36,9;43,8;100,0;8;0;12,7091;12,5;7,911;15,372;2,59;49200,0;49200,0;49200,0;0,0;5,0;15,0;11,0;3,0;3,33;34,49;11,8;100,0;0;0;4,92;4,92;4,92;0,0;31,16;61,03;0,0;0,0;0,125;264757500000000,0;16271370,56
4303;8;1;50;50,0;492,0;49200;49200;49200,0;11,25;19,88;2088287;1731,7;25;23;92,0;36,5;33,6;100,0;8;0;13,2183;12,5;10,3113;15,3107;1,92;49200,0;49200,0;49200,0;0,0;6,0;15,0;11,0;3,0;4,4;35,79;11,6;100,0;0;0;4,92;4,92;4,92;0,0;28,37;58,34;0,0;0,0;0,125;264757500000000,0;16271370,56
4304;8;1;50;50,0;492,0;49200;49200;49200,0;11,38;20,08;2093483;1349,9;25;23;92,0;39,6;35,2;100,0;8;0;13,4147;12,5;10,332;15,2574;1,89;49200,0;49200,0;49200,0;0,0;6,0;15,0;11,0;3,0;4,83;36,84;11,57;100,0;0;0;4,92;4,92;4,92;0,0;28,12;57,65;0,0;0,0;0,125;264757500000000,0;16271370,56
4305;8;1;50;50,0;492,0;49200;49200;49200,0;11,5;19,98;2093882;1652,9;25;23;92,0;37,0;37,7;100,0;8;0;13,6396;12,5;10,3527;15,215;1,69;49200,0;49200,0;49200,0;0,0;6,0;15,0;12,0;3,0;5,39;37,33;11,42;100,0;0;0;4,92;4,92;4,92;0,0;27,5;57,15;0,0;0,0;0,125;264757500000000,0;16271370,56
4306;8;1;50;50,0;492,0;49200;49200;49200,0;11,25;19,67;2093725;1923,8;25;23;92,0;25,3;24,1;100,0;8;0;13,1082;12,5;10,3734;15,1553;1,69;49200,0;49200,0;49200,0;0,0;6,0;15,0;11,0;3,0;5,8;38,17;11,43;100,0;0;0;4,92;4,92;4,92;0,0;29,06;58,11;0,0;0,0;0,125;264757500000000,0;16271370,56
4307;8;1;50;50,0;492,0;49200;49200;49200,0;11,12;19,39;2094813;2181,0;25;23;92,0;43,0;40,4;100,0;8;0;12,8857;12,5;10,3942;15,1033;1,83;49200,0;49200,0;49200,0;0,0;6,0;15,0;11,0;3,0;5,71;38,69;11,39;100,0;0;0;4,92;4,92;4,92;0,0;29,62;58,76;0,0;0,0;0,125;264757500000000,0;16271370,56
4308;8;1;50;50,0;492,0;49200;49200;49200,0;11,25;19,2;2096455;1496,4;25;23;92,0;25,0;25,9;100,0;8;0;13,0941;12,5;10,415;15,0619;1,92;49200,0;49200,0;49200,0;0,0;6,0;15,0;11,0;3,0;4,22;39,08;11,52;100,0;0;0;4,92;4,92;4,92;0,0;29,4;60,0;0,0;0,0;0,125;264757500000000,0;16271370,56
4309;8;1;50;50,0;466,0;46600;46600;46600,0;11,25;19,3;2093761;1342,3;25;22;88,0;38,9;37,7;100,0;8;0;12,9066;12,5;8,0226;16,21;2,71;46600,0;46600,0;46600,0;0,0;5,0;15,0;11,0;4,0;3,17;39,25;11,56;100,0;0;0;4,66;4,66;4,66;0,0;32,28;59,9;0,0;0,0;0,125;237514375000000,0;15411501,39
4310;8;1;50;50,0;466,0;46600;46600;46600,0;11,38;19,41;2096668;929,5;25;22;88,0;24,2;21,9;100,0;8;0;13,161;12,5;8,0386;15,9671;2,43;46600,0;46600,0;46600,0;0,0;5,0;15,0;11,0;4,0;2,23;39,18;11,63;100,0;0;0;4,66;4,66;4,66;0,0;31,06;59,93;0,0;0,0;0,125;237514375000000,0;15411501,39
4311;8;1;50;50,0;480,0;48000;48000;48000,0;11,75;19,91;2094925;822,8;25;22;88,0;23,9;21,4;100,0;8;0;13,7195;12,5;10,4777;16,2043;1,88;48000,0;48000,0;48000,0;0,0;6,0;15,0;12,0;3,0;4,79;38,74;11,09;100,0;0;0;4,8;4,8;4,8;0,0;28,78;55,69;0,0;0,0;0,125;252000000000000,0;15874507,87
4312;8;1;50;50,0;480,0;48000;48000;48000,0;11,88;20,12;2094740;1146,9;25;18;72,0;22,9;23,7;100,0;8;0;14,0489;12,5;11,7865;15,9616;1,42;48000,0;48000,0;48000,0;0,0;7,0;15,0;12,0;3,0;6,39;37,93;10,69;100,0;0;0;4,8;4,8;4,8;0,0;26,77;53,17;0,0;0,0;0,125;252000000000000,0;15874507,87
4313;8;1;50;50,0;480,0;48000;48000;48000,0;11,88;20,29;2094880;1144,0;25;18;72,0;29,9;28,3;100,0;8;0;14,0883;12,5;10,6529;15,7263;1,71;48000,0;48000,0;48000,0;0,0;7,0;15,0;12,0;3,0;7,84;37,34;10,37;100,0;0;0;4,8;4,8;4,8;0,0;26,77;51,12;0,0;0,0;0,125;252000000000000,0;15874507,87
4314;8;1;50;50,0;279,0;27900;27900;27900,0;12,0;20,64;2094803;1318,6;25;18;72,0;25,1;24,3;100,0;8;0;14,4958;12,5;10,6743;18,3805;2,2;27900,0;27900,0;27900,0;0,0;7,0;15,0;12,0;3,0;7,54;37,41;10,29;100,0;0;0;2,79;2,79;2,79;0,0;25,34;49,87;0,0;0,0;0,125;85138593750000,0;9227057,7
4315;8;1;50;50,0;279,0;27900;27900;27900,0;11,88;20,69;2096070;1077,4;25;18;72,0;20,0;23,9;100,0;8;0;14,2757;12,5;10,6957;18,0665;2,21;27900,0;27900,0;27900,0;0,0;7,0;15,0;12,0;3,0;7,29;37,27;10,39;100,0;0;0;2,79;2,79;2,79;0,0;25,76;50,22;0,0;0,0;0,125;85138593750000,0;9227057,7
4316;8;1;50;50,0;279,0;27900;27900;27900,0;11,88;20,63;2096484;1288,7;25;18;72,0;23,4;24,5;100,0;8;0;14,2618;12,5;10,7171;17,7634;2,14;27900,0;27900,0;27900,0;0,0;7,0;15,0;12,0;3,0;7,18;37,21;10,66;100,0;0;0;2,79;2,79;2,79;0,0;25,76;51,69;0,0;0,0;0,125;85138593750000,0;9227057,7
4317;8;1;50;50,0;480,0;48000;48000;48000,0;11,75;20,62;2095611;1441,6;25;18;72,0;28,7;25,0;100,0;8;0;13,8449;12,5;10,7386;15,5914;1,72;48000,0;48000,0;48000,0;0,0;7,0;15,0;12,0;3,0;6,99;36,89;10,87;100,0;0;0;4,8;4,8;4,8;0,0;28,47;52,71;0,0;0,0;0,125;252000000000000,0;15874507,87
4318;8;1;50;50,0;466,0;46600;46600;46600,0;11,88;20,31;2094970;941,8;25;19;76,0;20,1;21,9;100,0;8;0;13,9317;12,5;10,039;15,7123;2,1;46600,0;46600,0;46600,0;0,0;6,0;15,0;12,0;3,0;3,96;36,23;11,36;100,0;0;0;4,66;4,66;4,66;0,0;29,3;55,91;0,0;0,0;0,125;237514375000000,0;15411501,39
4319;8;1;50;50,0;480,0;48000;48000;48000,0;11,75;20,31;2093509;1171,6;25;19;76,0;25,7;24,9;100,0;8;0;13,6384;12,5;7,7329;15,9497;2,69;48000,0;48000,0;48000,0;0,0;5,0;15,0;12,0;4,0;2,17;36,31;11,72;100,0;0;0;4,8;4,8;4,8;0,0;31,49;57,69;0,0;0,0;0,125;252000000000000,0;15874507,87
4320;8;1;50;50,0;480,0;48000;48000;48000,0;11,62;20,13;2096208;1768,0;25;19;76,0;42,2;42,9;100,0;8;0;13,4512;12,5;6,2995;15,7148;3,08;48000,0;48000,0;48000,0;0,0;4,0;15,0;12,0;4,0;0,55;36,91;12,13;100,0;0;0;4,8;4,8;4,8;0,0;33,85;60,23;0,0;0,0;0,125;252000000000000,0;15874507,87
4321;8;1;50;50,0;480,0;48000;48000;48000,0;11,5;19,85;2096343;2122,0;25;20;80,0;61,4;46,0;100,0;8;0;13,2968;12,5;6,3121;15,4869;3,01;48000,0;48000,0;48000,0;0,0;4,0;15,0;12,0;4,0;0,94;37,27;12,04;100,0;0;0;4,8;4,8;4,8;0,0;33,96;60,67;0,0;0,0;0,125;252000000000000,0;15874507,87
4322;8;1;50;50,0;492,0;49200;49200;49200,0;11,38;19,57;2092096;1483,7;25;20;80,0;28,0;31,3;100,0;8;0;13,0942;12,5;6,3248;15,3991;3,0;49200,0;49200,0;49200,0;0,0;4,0;15,0;11,0;4,0;1,35;37,79;12,01;100,0;0;0;4,92;4,92;4,92;0,0;34,31;61,38;0,0;0,0;0,125;264757500000000,0;16271370,56
4323;8;1;50;50,0;492,0;49200;49200;49200,0;11,38;19,41;2091833;900,3;25;20;80,0;20,6;31,1;100,0;8;0;13,0573;12,5;7,7951;15,347;2,73;49200,0;49200,0;49200,0;0,0;5,0;15,0;11,0;4,0;3,13;38,3;11,69;100,0;0;0;4,92;4,92;4,92;0,0;32,58;60,21;0,0;0,0;0,125;264757500000000,0;16271370,56
4324;8;1;50;50,0;480,0;48000;48000;48000,0;11,5;19,48;2091381;927,9;25;20;80,0;20,8;22,5;100,0;8;0;13,3461;12,5;10,1602;15,327;2,2;48000,0;48000,0;48000,0;0,0;6,0;15,0;12,0;4,0;5,01;38,81;11,44;100,0;0;0;4,8;4,8;4,8;0,0;30,43;58,75;0,0;0,0;0,125;252000000000000,0;15874507,87
4325;8;1;50;50,0;492,0;49200;49200;49200,0;11,38;19,46;2088882;1462,3;25;20;80,0;25,8;24,7;100,0;8;0;13,2869;12,5;10,1806;15,3362;2,14;49200,0;49200,0;49200,0;0,0;6,0;15,0;11,0;3,0;5,71;39,28;11,29;100,0;0;0;4,92;4,92;4,92;0,0;30,11;58,03;0,0;0,0;0,125;264757500000000,0;16271370,56
4326;8;1;50;50,0;492,0;49200;49200;49200,0;11,5;19,57;2091833;2064,5;25;16;64,0;34,8;92,7;100,0;8;0;13,6093;12,5;10,6378;15,2719;1,79;49200,0;49200,0;49200,0;0,0;7,0;15,0;12,0;3,0;6,23;39,89;11,1;100,0;0;0;4,92;4,92;4,92;0,0;28,18;56,71;0,0;0,0;0,125;264757500000000,0;16271370,56
4327;8;1;50;50,0;492,0;49200;49200;49200,0;11,5;19,58;2092370;1056,5;25;17;68,0;27,0;23,7;100,0;8;0;13,6757;12,5;10,9556;15,2211;1,44;49200,0;49200,0;49200,0;0,0;7,0;15,0;12,0;3,0;6,29;40,21;10,97;100,0;0;0;4,92;4,92;4,92;0,0;27,5;56,0;0,0;0,0;0,125;264757500000000,0;16271370,56
4328;8;1;50;50,0;492,0;49200;49200;49200,0;11,5;19,38;2096029;1463,6;25;21;84,0;22,1;23,9;100,0;8;0;13,5446;12,5;10,2419;15,1801;1,78;49200,0;49200,0;49200,0;0,0;6,0;15,0;12,0;3,0;5,66;40,5;11,09;100,0;0;0;4,92;4,92;4,92;0,0;29,17;57,23;0,0;0,0;0,125;264757500000000,0;16271370,56
4329;8;1;50;50,0;466,0;46600;46600;46600,0;11,5;19,6;2095900;1394,9;25;16;64,0;25,1;44,8;100,0;8;0;13,7812;12,5;10,9995;15,251;1,5;46600,0;46600,0;46600,0;0,0;7,0;15,0;12,0;3,0;6,28;40,79;10,95;100,0;0;0;4,66;4,66;4,66;0,0;26,8;55,87;0,0;0,0;0,125;237514375000000,0;15411501,39
4330;8;1;50;50,0;492,0;49200;49200;49200,0;11,5;19,89;2096246;1125,9;25;16;64,0;21,9;22,9;100,0;8;0;13,7782;12,5;11,0216;15,1476;1,47;49200,0;49200,0;49200,0;0,0;7,0;15,0;12,0;3,0;6,27;41,03;10,98;100,0;0;0;4,92;4,92;4,92;0,0;26,8;55,23;0,0;0,0;0,125;264757500000000,0;16271370,56
